,[Commits] Count,[Commits] Days since first,[Commits] Days since last,[Commits] Total lines added,[Commits] Total lines deleted,[Commits] Average additions,[Commits] Average deletions,[Commits] Average files changed,[Commits] Average message length (chars),[Commits] Per day,[Commits] Per day (True),[Commits] Maximum per day,[Contributors] Count,[Contributors Top-10] Average commits,[Contributors Top-10] Average participation weeks,[Contributors Top-10] Average additions,[Contributors Top-10] Average deletions,[Contributors Top-10] Average followers,[Contributors Top-10] Average following,[Contributors Top-10] Average public repositories,[Contributors Top-10] Average teams,[Contributors Top-10] Average stars,[Contributors Top-10] Average watchers,[Contributors Top-10] Average forks,[Forks] Count,[Forks] Per day (True),[Forks] Max per day,[Issues] Total comments,[Issues] Count,[Issues] Open,[Issues] Labels,[Issues] Average participants (beside creator),[Issues] Average assignees,[Issues] Average labels,[Issues] Average reactions,[Issues] Average closing time (days),[Issues] Average comment interval (days),[Issues] Average comments,[Issues] Average comment len (chars),[Issues] Average title len (chars),[Issues] Average body len (chars),[Issues] Per day,[Issues] Per day (True),[Issues] Maximum per day,[Issues] Closed to total,[Issues] Bugs to total,[Repo] Size,[Repo] Folders,[Repo] Files,[Repo] Topics,[Repo] Branches,[Repo] Age (days),[Repo] Workflows,[Repo] Programming Languages,[Repo] Milestones,[Repo] Watchers,[Repo] Deployments,[Repo] Readme length (chars),[Repo] Network members,[Pulls] Count,[Pulls] Closed to total,[Pulls] Total lines added,[Pulls] Total lines deleted,[Pulls] Average lines deleted,[Pulls] Average lines added,[Pulls] Average closing time (days),[Pulls] Average reviewers,[Pulls] Average comments,[Pulls] Average review comments,[Pulls] Average commits,[Pulls] Average assignees,[Pulls] Average body len (chars),[Pulls] Average title len (chars),[Pulls] Average files changed,[Pulls] Average labels,[Pulls] Mergeable to total,[Pulls] Merged to total,[Pulls] Created per day,[Pulls] Created per day (True),[Pulls] Maximum created per day,[Releases] Count,[Releases] Tags,[Releases] Total downloads,[Releases] Average body len (chars),[Releases] Average title len (chars),[Releases] Average assets,[Releases] Average asset downloads,[Releases] Average asset size,[Releases] Prereleases to total,[Releases] Per day created (True),[Releases] Per day published (True),[Releases] Downloads per day (True),[Stars] Count,[Stars] Per day,[Stars] Per day (True),[Stars] Maximum per day,[Workflow Runs] Count,[Workflow Runs] Successful to total,[Workflow Runs] Failed to total,[Workflow Runs] Skipped to total,[Workflow Runs] Average duration (ms),[Workflow Runs] Average success duration (ms),[Workflow Runs] Average failure duration (ms),[Workflow Runs] Average successes per day,[Workflow Runs] Average successes per day (True),[Workflow Runs] Average fails per day,[Workflow Runs] Average fails per day (True),[Contributors Top-100] Average commits,[Contributors Top-100] Average participation weeks,[Contributors Top-100] Average additions,[Contributors Top-100] Average deletions,[Releases] Drafts to total
[Forks] Count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8156946522610224,0.5001498338878159,0.30597855868367796,0.45407039839651825,0.2189764343646011,0.08601685486330653,0.022500056999912657,0.09930561576899145,0.11234248600072777,0.0351918201295914,-0.12480738538265868,-0.05918014252256746,-0.0067333819511847266,-0.05512141360443276,-0.046324009661919976,0.01012592715184314,0.32140796544539635,0.3097732839722845,0.10333178972009985,0.16715586470799956,-0.09401052521304203,0.09808566921007092,0.20116606801688153,0.12649225718136006,0.048911124744762516,0.0431200872049398,-0.007465815263362885,0.3841417436405183,-0.08724302869620781,0.2544466490341243,0.8747564830609408,0.04488199733999061,0.1593219769796238,0.9997555833451359,0.28748847530172994,0.1141776847116837,0.22412952424912577,0.2157709945775256,-0.013950074844715867,0.08256219824041969,-0.12705992727188908,-0.03827147521433727,-0.010737346613996397,-0.021219982152368196,0.0377204873348869,0.2373458646848522,0.072903903442379,-0.08835889499184064,0.15956402419436402,0.24018291254929228,-0.09484710052079028,-0.17612165660931173,0.41049491035838104,0.32965849944989606,0.5832354941396874,0.21445263223483166,0.05474386902375599,0.04724542061013079,0.2583857971475575,-0.054271539327117965,-0.01790155096879548,0.028826729578168345,0.03661119145180375,0.043018962103525044,0.2846354539456618,0.3199405949418453,0.03577450976511499,0.7811878616508252,-0.12307119411076062,0.4585123384995017,-0.007899593670917915,0.14037414717510804,0.10644307065122037,0.13507299951576981,0.10360059290659915,-0.039256077919166806,0.03234246271996237,0.07902940117356719,0.06834632865481473,-0.017010720768743125,0.15098436910709445,0.07622584372226054,0.49926404911784966,0.13541550732473268,0.8363254877695874,0.8178708862585701,
[Forks] Per day (True),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3251478818939047,0.2717711141848425,0.42862985110909146,0.23266161585737274,0.09408381326095204,0.005658871720570465,0.07708763800543289,0.1626772558092025,0.06956525763157173,-0.1820200920745183,-0.1060504847391909,-0.04379731767591116,-0.11654042169850265,-0.10295354853954136,8.587451452832652e-05,0.3811024463494841,0.37103562702669657,0.1145988969318484,0.1466322692241111,-0.0710151196706903,0.13957126764030262,0.1803619270857111,0.18355706578313113,0.04261639632015049,0.05140797748015979,-0.20557010890202515,0.7724676722837148,-0.008749782089678523,0.1079142882594789,0.5387589366708428,0.03924809421109026,0.10072692514489064,0.8064993576278827,0.21106368590958102,0.07343896436880695,0.3051667855381241,0.31129056316019216,0.01171215920049735,0.12506803849613957,-0.14874882624481253,-0.030764204336571406,-0.06254205334115943,-0.06502650060782038,0.026738635735078477,0.11047133389373034,0.1047875672244457,-0.2176643223893173,0.24160261348003967,0.33602152029375304,-0.04938849085016396,-0.08389123082370262,0.6522020954129253,0.4362350867562691,0.500584164438386,0.11590738348113484,-0.0022284147649680353,0.0644347550378667,0.21714414508141747,-0.0918928964635658,-0.010992501930301303,0.04853769052153504,0.04465729025257792,0.005053332818813253,0.3465947402368143,0.39163478023437054,0.097976358767983,0.4871841655597914,-0.12145767345617,0.40016621947406295,-0.06129197339191087,0.12936801413208418,0.08391812622271953,0.08100546013636817,0.10280736349515285,-0.03611198538736668,-0.0008654960490617278,0.017968514215475608,0.05885012886661127,0.022491285695762104,0.07959545875434713,0.08903424845152401,0.31266599123898725,-0.11733300457955177,0.6336657235103009,0.5753542438722535,
[Forks] Max per day,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11469634816065331,0.2579358052314907,0.24382763366238355,0.04687617424026306,0.18130642229179894,-0.03274450094973841,0.02794119584468345,0.04811220230349468,-0.017644349701906765,0.014014340024174536,0.1367870197560944,0.04289215964035522,0.09219432291852905,0.11594102418325722,0.13120093738317318,0.14643279014671695,-0.02515007812799708,0.08473753970375004,-0.03976059888224835,0.051986247151624934,0.001371607897166514,-0.003022715724865494,-0.06822435553440961,-0.034355222624947876,0.0812718950614265,0.06300289649387736,-0.04853341275259313,0.08976904185289541,0.3137284950257523,-0.005586003960633396,0.007897687657613365,0.3621307610300409,0.07101697390973986,0.0784326127615933,0.0005698828612369243,-0.0081698673876722,-0.031680597870404725,-0.08840705886024902,-0.019576153958511446,-0.06154169179764088,0.06355853985192578,-0.04584725410846564,-0.06701158729470305,0.13978375148447322,0.1256419243440793,-0.0008329948873684564,-0.05967437323823306,0.08709003869474823,-0.0444961626859379,-0.07271940817036325,0.06285680212908269,0.06400674266111839,0.14770276503642518,0.28925139857447235,0.058140556924384634,0.08262512854866134,0.13809053714152864,-0.017368405571938268,0.024204925489823812,0.10331602576594492,0.05370514607578522,0.13295047664219445,0.20699310520900935,0.24101355011932274,0.06287544957238321,0.3880220684858606,-0.06157580857129072,0.20828329493448505,-0.005312771612134471,0.0729736918689954,0.1100426481559837,-0.06992836573891935,0.05725161751238754,0.04478575174211916,-0.05828274960508775,-0.07773044581853347,0.03532794271492811,0.005594011972935269,-0.04739654381624686,-0.04978236507071277,0.17212673290699002,0.4620920623509426,-0.09794728400792499,-0.1095552111348069,
[Issues] Total comments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7732052644488601,0.5779549946517599,0.6177422868937928,0.4353716348619054,0.3082912481249013,0.35963511835251033,0.130951533992693,0.05897162957990987,0.008676635495081167,0.48070130952283174,0.26172435063489563,0.37289289107373025,0.3345484622894491,0.6269411119811998,0.6656829168135141,0.11511428506960128,0.26426866022439516,0.2756807831667545,0.20985260445658335,0.4692417060156814,0.15336325684857022,0.1359041035781104,0.274032016473884,0.088316377200963,0.4141005575935682,0.1505138008488984,0.35710982600140706,0.22966757230678098,0.18411643432906086,-0.016875359963309182,0.28121637478748474,0.7879256866401331,0.272276236119525,0.6127774957636548,0.47985888685540656,-0.054088603496914724,0.09182147275828507,-0.2331567297837323,0.3138541828939168,0.2964095634042758,0.46716426187443133,0.13902345904854835,0.31603085940090686,0.10468471991231576,0.28786473038084404,0.0234981947156918,0.3202882685033845,-0.2912842316152908,-0.06104055978109115,0.7224607474723106,0.7586115996267196,0.41245270360923264,0.3432077593227291,0.2764489312089165,0.22050237917244106,0.5211560242612465,-0.10661604194180029,0.27529942672843016,0.006316219346411187,-0.013137128437432618,0.1626238295584772,0.3170605216917165,0.31461789888743513,0.26501847671260387,0.3068873956139452,-0.12784075143753657,0.3631742308492478,0.08561755888854772,0.47682938631485056,0.14671434720058626,0.04742966823047586,0.33426021266090133,0.12220879230856575,0.013013580439508277,0.0038992782234913525,0.5424573101609121,0.2912326187018667,0.4575947048432729,0.29626927240928247,0.059706540411501766,0.4795600048309859,-0.2282260744660747,-0.13332774151724014,
[Issues] Count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7099665817896078,0.484778619939014,0.31687756331187006,0.27772996666683764,0.3152338553212731,0.20332430436234922,-0.06521505897233561,0.007799424057720889,0.27107152323046313,0.1808994605916901,0.28988046160642944,0.2514969105359021,0.8128933584907931,0.8545954567526871,0.09873994231707989,0.18535904931243133,0.24500305647354673,0.13168467415341453,0.2491340832837179,0.11115775937973695,0.10229547304366046,0.14750567371014836,-0.04920140026666587,0.2075467358285156,-0.00523260151271947,0.6260921693087387,0.28439536331455606,0.11215980670479662,-0.019646577166821094,0.4145139277091711,0.3061113032493596,0.15657438726844453,0.1190067011227976,0.14356203570811316,-0.042191109287706176,-0.026678680560513316,-0.19629140803125908,0.1604821224990045,-0.0005237170470932012,0.07712171634911724,0.030785597012156937,0.3568316564964408,-0.031507995555633696,-0.00204967311297488,0.023821323356075553,0.2810160729877792,-0.1474382788010722,-0.11918271456440255,0.29590691181191847,0.3067850835329853,0.20865821799217724,0.3548096830673141,0.09929090906216578,0.19071176881729718,0.562008180774557,-0.07356030438585233,0.1735614719627386,0.06909042562623398,-0.008727922542949912,0.13911822363772297,0.2912599876926884,0.2931985319219263,0.25210303155633734,0.36895624014120243,-0.13799172264994397,0.44556238455378977,-0.028529246239962988,0.21746518660639766,0.1256146758500342,-0.0033794599038214955,0.2029734487844795,0.12508813086044218,-0.0770898179616736,-0.11227220956051683,0.20838835614468482,0.10794238531081796,0.17824957459009483,0.08714960038161071,0.292529382670199,0.4954091786033483,-0.14123829955756118,-0.06464304565460106,
[Issues] Open,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6126709420251132,0.28952882929010587,0.15306274231406608,0.3267023446215005,0.2540886268188943,-0.037081531251049994,0.003379748600267597,0.21332874484325492,0.12273095927873426,0.21072202970453216,0.26418459287428875,0.6532388305864869,0.6786381090933709,0.12454383165557036,-0.19608559484432855,0.25901428715347985,0.1691045552691844,0.3052690147856873,0.0884830468870152,0.13190573133319164,0.3193776821520388,-0.057083338065530655,0.13994693510573905,0.0945054720092658,0.4232149369411777,0.11141490648330216,0.22710528092087431,-0.04980000338833858,0.1194883150909652,0.46799019807822184,-0.13156577117378962,0.4315626193731409,0.37600594819691635,-0.036053665612043,0.20876176136583455,-0.10248482977594503,0.2167907356888962,-0.00837682270839889,0.1539163603512798,0.3412190828034917,0.1664813766654141,0.07183584968232491,0.14710513014965204,0.11280028727806436,0.21217453936237912,0.0748648165376767,-0.19705115883477947,0.5331837959304173,0.5438239851804764,0.21677998769650528,0.22077930151150355,0.08754949525502104,0.2344471919311043,0.35269439291169463,0.07016126833688367,0.19429334239453905,0.11738455750968296,-0.011392690031512902,0.15500360058263088,0.18458346621497185,0.20876465089198218,0.3117639337800033,0.25636321414338203,-0.10192791558796103,0.3838246852128094,-0.0054240605623129,0.19492107239360038,-0.032178702178996835,0.06340313801920901,0.2156243528188492,0.22836008329155952,-0.03061492849101231,-0.04349467359931899,0.2093989307942875,0.15345619303187039,0.1689804035005317,0.12833837730520645,-0.3151682248957777,-0.208283828059995,-0.16138006321105944,-0.03099599034588901,
[Issues] Labels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23090720447601304,0.2637604576651052,0.5198824903413168,0.12451193660812764,0.06994426796736752,-0.06737638004597163,0.25411364852036866,0.2722373565108857,0.343755375481148,0.27094329145263624,0.47238764386015586,0.4500810364278275,0.10288074743188587,-0.03397257141054318,0.33543376690906357,0.1866645762049779,0.2517477537431643,0.10218784673361477,0.1906254362746947,0.5189339580852943,-0.0020066828825369386,0.2310877869129597,0.2911873563243572,0.22979223834558377,0.06013378044220665,0.3385893186658706,-0.00884794401928947,0.04464145766133399,0.609296891158852,0.14961343722124704,0.37831805228190246,0.4107663275634194,-0.03205039057747495,0.011811152510727035,-0.15853841214595452,0.27774200738462806,0.024830916118119706,0.21369781505032887,-0.0024040734292329244,0.1226481127982796,0.19202623587947948,0.2507437656700922,-0.04135401153728497,0.3550902917701668,-0.16559955085037578,-0.007705298126648732,0.6297745309483143,0.6155389541183579,0.3094694046176806,0.15875314186925102,0.19260215678904652,0.05816135712840369,0.33609797788006496,-0.028891924456529543,0.1205147773471383,-0.011775825734809793,0.0029270612760748335,0.0481433151483725,0.08960687025436642,0.11331400104869838,0.10618165356532594,0.13560766797314722,-0.029203960277637213,0.2154723342941873,0.12519846113771227,0.19904821393903735,0.14131853167377728,0.14424835766522937,0.2736683042252146,0.22305027909034866,0.07594289423700167,0.019435673937662535,0.1533196798574365,0.07527939232309706,0.22845948600763816,0.1553807104946091,-0.25417044741807887,0.22408894343026972,-0.7144782856728878,-0.6014667173283162,
[Issues] Average participants (beside creator),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1474394207247625,0.07994801021913264,0.380782637416994,0.1899536260906398,0.3052842249998607,0.7469526061822317,0.16703193832794588,0.20154025018022256,0.3046644802100686,0.21498260261623597,0.27614005526954855,-0.14956236693402672,0.2674830992343824,-0.022234472958117254,0.10277139461306205,0.05388133221856639,0.07270515675744987,-0.08531450648244039,0.12241226802667186,0.10299992222402302,0.11706825075390663,0.14173333098595883,-0.09519242723428002,-0.014696808366189905,0.07343901570796009,0.012190242613962446,-0.05630840004102057,0.23221379096131556,0.08111911085807214,0.17318594020097403,0.15238545698387884,-0.09851126591027289,-0.07470010846562233,0.041344558533934476,0.17771285277841808,0.3576654039154025,0.22597245014442427,-0.034670697037997945,-0.09486883213388196,0.09869146120579182,0.10787319327257636,-0.14886482102071782,0.13180954199080647,-0.05887126641928116,0.013360264399114542,0.21600413770442192,0.22539641839806596,0.1351049344085597,0.24562724161019178,0.12905580037017894,0.15737189491199913,0.18200720895033304,-0.03197344228793686,0.22671468101315684,-0.09489087954883826,-0.10570046346541882,0.2059644871489305,0.2776660155350945,0.2298108850997717,0.17322555703213385,0.119532337008323,-0.07423491324686907,0.16264938493276998,0.06078581886311728,0.1328125893076633,-0.008203148618126238,0.09654539771810337,0.05622066727159531,0.05249591323844497,-0.04978362659242756,0.07826638120347051,0.1953321481571946,0.009375331036977535,0.22926823580794073,0.11615924891026289,-0.23008912749057306,0.13795051868906713,-0.3701572220364066,-0.3694814137885499,
[Issues] Average assignees,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39881634052815584,-0.23149491183625218,0.023859244657175174,-0.1064104279567557,0.10267167488530238,0.1300260562098566,0.11907275022108792,0.016302630466258978,0.22515820748473964,0.20468128028079283,0.0872500716143866,0.11530128377929369,0.29907146429897463,0.10675209530512002,0.20217818169198984,0.0992259386060539,0.07648574582819337,0.0379197862317858,0.025859777670817402,0.06817217676286146,0.11532071674159211,0.31641770454318263,0.04559596163617353,-0.004832008476339092,-0.04165808457725971,0.108119678038491,0.2085897256849377,0.20966688050326385,0.16566707867072794,0.11496074201390362,0.08195218803701199,0.07961252306769827,-0.14890360955774445,0.17501568640151396,0.05033483317890525,0.16083134378801953,0.1256202041303016,0.716235821139137,0.03900863308481174,0.04060747064045108,0.18088008548482984,0.3721300236385655,-0.17458373953496667,-0.01839879782417826,0.19707401390555943,0.18906824075542028,0.13264679472086757,0.05334353760297551,0.05999782525877687,0.033136360239550765,0.3054527063076362,-0.03401166469794992,0.12313770032180617,0.024550251542650312,0.009996771135530273,0.14481250774303758,-0.03471317099205691,-0.022779726408787875,0.029570854224594992,0.009946615678919734,-0.0856493375496988,-0.03253476299317197,-0.006714859349446603,0.058179590739358245,-0.0033952398314439033,-0.09857969648492607,0.004566724138982554,0.053439131896580686,-0.049943131483281555,-0.09599873533685344,0.10440794760049897,0.01639636444376476,0.05122117151482621,0.010053873057047044,0.8399012406945575,0.4929471596143792,0.9115551225527836,0.8957724849479317,
[Issues] Average labels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.002848727468394628,0.006972594565267126,-0.028716523266753113,0.21990779194995627,0.07880965861760549,0.2436323982128476,0.13970732892646653,0.42573968988556976,0.3744142932014494,0.2519541198237669,-0.10722335803653386,0.6173008952500055,0.15840518073058146,0.26204453687862783,0.09668677074851795,0.30048065054207895,0.24942642075570934,-0.14599135320416615,0.26437186204606794,0.18910303010182936,0.16559044202385648,0.09979311077077183,0.07927837645991588,0.13570222739568163,0.10324873633226804,0.24056842444591925,0.0920591552306387,0.14434303708318888,0.1574904436011853,0.0074224550639265,-0.04433137022458132,-0.11662512967505624,0.2257595258273457,0.045392011955508633,0.10126907860631712,0.03366321518039499,0.2972797651043623,0.29248240618358207,0.1807429283704176,0.03261703885866445,0.5177097309324848,-0.08486782245682879,0.018454532378711884,0.3476761416074248,0.31969733452899657,0.362583925575675,0.11504457842483469,0.05529402203577659,0.13157345991649755,0.36618630766847204,-0.10155627422885032,0.26893067679822596,0.017411332323971667,-0.011243030182944688,0.07708033604529152,0.14054933214806176,0.15361806614253742,0.19946260678420358,0.14667666095397053,-0.0749092571462011,0.23698370391295687,-0.06798255778416232,0.1791018062438578,0.12712952473240233,0.013942553780157808,0.098854042503053,0.15272986193215152,-0.04059182152019387,-0.13137445502741668,0.1276500266741512,0.18357705749690456,0.002292362228277165,0.03867136127907357,0.1298021826737167,0.4511282364553956,-0.41804998523167775,-0.3574562986645544,
[Issues] Average reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2102823321555068,0.004653253205775923,0.06691124530642406,-0.04458428722299031,0.06355128999201491,-0.015833692869999066,0.21433858513127563,0.2572413093191138,-0.011513097104625196,-0.1394668272986993,0.014513235312814647,0.0016182072985757253,0.023418421992150197,0.01114619558510157,-0.037652362015642794,0.14938372504013922,-0.35254905282542054,0.09090672325833103,0.07195717730431869,0.03219269269252406,0.0456355643805571,0.14872759284164042,0.1010917739828926,-0.009680789542484667,0.04843978293336585,-0.26839753823517154,0.004682625933384461,0.09164980091936349,0.05331339217014918,-0.12745853215385256,-0.04618923926891693,0.07778895782469199,-0.141986165472905,-0.033929654123686405,-0.11758782252317015,-0.1567703808557999,0.08972352408449985,-0.024873772383103756,-0.08244878635383711,-0.008425199945813675,0.21391471047232075,0.041311967799872014,0.1385251237978298,0.1617338985125364,0.04270317044869348,0.05556837452717293,-0.02724854777350041,0.06056383075597738,0.21405893107953686,-0.11066993980470383,0.10738306128153317,-0.020466239085828994,-0.08071283983141923,0.01211157745364172,0.2589693756347606,0.25167078474932153,0.13017679121599868,0.2347371316846914,-0.24069054359275535,0.37070651851616465,-0.05791119604311225,0.016329814524107034,-0.032427532480181945,0.13456947571459724,0.049529884543415635,0.1464088425894615,-0.08525191038151798,0.09352998267872577,-0.040331796740561,0.06986111019584892,-0.03076738616802349,0.2335469801998211,-0.7318925017177742,-0.5613236084634575,-0.3258032514984314,-0.23940359038628875,
[Issues] Average closing time (days),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4008037688616088,0.2543228991839796,0.09907814217491921,0.021851206708001083,0.017293608876197176,-0.13084955319510977,-0.13135773237153858,0.05919441484419822,0.13418422014562748,-0.06905826318064665,0.009372078336734601,-0.013905877967855152,-0.01206028183554131,-0.12191423948748123,0.02654398069853187,0.36076715507615986,-0.022165041943527915,-0.022339628799804202,-0.03864955825940221,-0.10012526004433382,0.0007406455765337665,-0.1286893772726591,-0.12619829115848014,0.13256928337475193,0.12939389463721973,0.02019743007787616,0.016242241863760953,-0.07815928872913874,-0.12310117613514508,0.4107460744566654,0.007963014015773087,0.2010024889513358,0.035766757265735485,-0.059000195324904914,0.014860934181651906,0.09637680850114352,0.043454684912066846,-0.12535531385857013,0.06906962123579541,-0.13753631634303343,0.12626706691570186,0.043126289826897334,0.04375514079830765,0.0928520070796216,-0.03254796421546703,0.12574032179321837,0.06293746095015161,-0.021229094620153644,0.040658932538873045,-0.014676756189029921,0.03322916924636379,0.003001620030068036,0.2555503317474383,-0.16426870701412166,-0.20109183026226896,0.023349605146951415,-0.13969368184502332,0.24901990272094074,-0.2531925315082677,0.16622977297687763,-0.01025444712906326,0.13050623855769292,0.1725895725951847,-0.004455742534449969,-0.0189955202031306,0.06782721100773835,0.0023548240042529987,-0.01933028005363347,-0.1895073209917489,0.1790409478126889,-0.008255304456133983,0.09517695993572023,0.3150513734227251,-0.4731695174737525,-0.48661674072323274,
[Issues] Average comment interval (days),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09166726400500061,0.014057325287163842,-0.006469401422894031,0.01784916789033725,-0.10162004794597332,-0.0651903837619925,0.0528753779935796,0.09589504305391884,-0.12385347700307199,-0.0009714475277933672,-0.10082031523250051,-0.002106471035746822,-0.1354492488436183,-0.013727772773715353,0.31237176511674064,-0.033369078955966795,-0.11332989968164907,-0.04142885643040904,-0.04755182618740861,-0.01078760854511875,-0.06468398807198183,-0.05759962729482815,-0.028768496117797186,-0.13925146786283193,-0.009639802242902111,0.019026282121534857,-0.03361931265273861,-0.08295469660012249,0.44838125050329414,-0.09944448011277507,0.08980623896839655,-0.06124167657094779,-0.03289715612533784,0.014506307245203786,-0.012726462847894008,-0.01758575921013058,-0.022307746265494914,0.10043506030948185,0.17163287169917182,-0.07980002219018699,-0.12499721083490276,-0.09703738107032119,-0.08343381465698857,0.2025425744268472,0.08097559383068119,0.10890587773732868,-0.1037790391963008,-0.02284729199395845,0.04368800889796845,-0.02759859256349587,-0.020275260890681553,0.08544731618267021,0.07346476562644975,-0.028742741790626396,0.06368021857185126,-0.06629230591621571,0.09836041583257078,-0.1277865847325421,0.12177949305266411,-0.03813937536331706,-0.08825245445842825,-0.0009199186833875825,-0.030778221910004323,-0.01471516984734137,0.0009165599215587607,-0.02065172936078157,-0.0035097745099766744,-0.20333988260785313,0.13850583526093235,-0.0731839120641608,-0.6221573534725987,-0.2693073393938484,-0.5874924568385266,-0.49729837021808837,
[Issues] Average comments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3536616442509371,0.24604344533729236,0.2630381183631209,0.19017825613441022,0.19790915802854983,0.12620542400341972,0.34759451731045554,0.08695955539747767,0.12028572074884915,0.11166919220644186,0.07463887856706965,0.017415782401479795,0.09722820138108093,0.19359103957485102,0.23114562476228992,0.20136516641476165,-0.02096948657504157,-0.030368660396089896,0.04472392297801107,0.04201306419198054,-0.0726500936740039,0.2727280034262753,0.23375968316148155,0.2122477578532528,0.18330424038489881,-0.06515329239971127,-0.0712351161988082,-0.08308535480346432,0.29642395678186195,0.5605943441423648,0.3549284885773909,-0.06196491112093002,0.0662027035943576,0.15984312936985226,0.18149474806985177,-0.097526676271785,0.2408459388325186,-0.25765139774181184,0.07240783328114447,0.24846669830225554,0.24818658618378475,0.19717171952305865,0.1881606980295848,0.07428824261475263,0.060284959395893394,0.2605789888008137,-0.09053401303307736,0.2406216434019762,-0.1709586898496544,-0.10654511967514176,0.2933665837525624,0.1659512024629294,0.14705086423045483,0.05886306623594905,0.05501055487402653,-0.10239515749459493,0.0416386553347347,0.007107708423955762,0.11808945777445977,0.12623242275926588,0.09736131999290225,0.061144127908395685,0.02950814164066927,-0.012779884404863663,-0.00486776799876654,0.1759956708409887,-0.07692517933011173,0.17879093789483602,0.0034041786118698923,-0.22023035777499123,0.2412980240582312,-0.24100972303836177,-0.17328115307183678,
